NAME                                                                SIZE         LAST-MODIFIED      
noPU/JRA_3-9.root                                                   67056808     2020-06-21T09:25:01
noPU/JRA_2-5.root                                                   83292950     2020-06-21T09:23:39
noPU/JRA_3-29.root                                                  66824928     2020-06-21T09:24:28
noPU/JRA_3-6.root                                                   66981645     2020-06-21T09:24:49
noPU/JRA_88.root                                                    400834425    2020-06-21T09:28:24
noPU/JRA_2-24.root                                                  83196335     2020-06-21T09:23:15
noPU/JRA_3-13.root                                                  66979404     2020-06-21T09:24:12
noPU/JRA_2-26.root                                                  83256826     2020-06-21T09:23:17
noPU/JRA_99.root                                                    275768861    2020-06-21T09:29:12
noPU/JRA_2-21.root                                                  83558825     2020-06-21T09:23:13
noPU/JRA_92.root                                                    274626202    2020-06-21T09:28:45
noPU/JRA_72.root                                                    401354355    2020-06-21T09:27:25
noPU/JRA_75.root                                                    401263220    2020-06-21T09:27:36
closure_7/Closure_ak4pfchs.root                                     5490370      2020-06-21T16:13:46
match_jets_3/matchedEventsMaps_ak4pfchs.root                        16508784     2020-06-21T15:37:40
match_jets_3/output_ak4pfchs.root                                   18666017     2020-06-21T15:37:40
closure_6/Closure_ak4pfchs.root                                     5494364      2020-06-21T16:13:45
match_jets_13/matchedEventsMaps_ak4pfchs.root                       18526486     2020-06-21T15:37:39
match_jets_13/output_ak4pfchs.root                                  18263296     2020-06-21T15:37:39
match_jets_2/matchedEventsMaps_ak4pfchs.root                        14011532     2020-06-21T15:37:41
match_jets_2/output_ak4pfchs.root                                   12616284     2020-06-21T15:37:41
match_jets_16/matchedEventsMaps_ak4pfchs.root                       18095533     2020-06-21T15:38:03
match_jets_16/output_ak4pfchs.root                                  24989901     2020-06-21T15:38:03
match_jets_10/matchedEventsMaps_ak4pfchs.root                       9809577      2020-06-21T15:37:22
match_jets_10/output_ak4pfchs.root                                  12760110     2020-06-21T15:37:22
match_jets_14/matchedEventsMaps_ak4pfchs.root                       16528049     2020-06-21T15:37:47
match_jets_14/output_ak4pfchs.root                                  18242053     2020-06-21T15:37:47
match_jets_5/matchedEventsMaps_ak4pfchs.root                        16161200     2020-06-21T15:37:41
match_jets_5/output_ak4pfchs.root                                   16724042     2020-06-21T15:37:41
match_jets_1/matchedEventsMaps_ak4pfchs.root                        8779207      2020-06-21T15:37:19
match_jets_1/output_ak4pfchs.root                                   10392789     2020-06-21T15:37:19
closure_2/Closure_ak4pfchs.root                                     5479137      2020-06-21T16:13:43
initialise/files.yml                                                8041         2020-06-21T15:14:11
match_jets_9/matchedEventsMaps_ak4pfchs.root                        12663539     2020-06-21T15:37:32
match_jets_9/output_ak4pfchs.root                                   16038728     2020-06-21T15:37:32
closure_1/Closure_ak4pfchs.root                                     4830019      2020-06-21T16:13:36
match_jets_8/matchedEventsMaps_ak4pfchs.root                        19039378     2020-06-21T15:37:44
match_jets_8/output_ak4pfchs.root                                   20919159     2020-06-21T15:37:44
higher_level_7/histogram/jra_jecl1.root                             14565248     2020-06-21T16:01:30
higher_level_7/apply_l1/merged.root                                 2106397385   2020-06-21T15:55:03
higher_level_7/apply_l1/JRA_jecl1.root                              438318116    2020-06-21T15:55:25
higher_level_4/histogram/jra_jecl1.root                             14565342     2020-06-21T16:01:28
higher_level_4/apply_l1/merged.root                                 2106685234   2020-06-21T15:54:48
higher_level_4/apply_l1/JRA_jecl1.root                              438406682    2020-06-21T15:55:09
higher_level_9/histogram/jra_jecl1.root                             14398728     2020-06-21T16:01:25
higher_level_9/apply_l1/merged.root                                 1981720087   2020-06-21T15:55:01
higher_level_9/apply_l1/JRA_jecl1.root                              412590995    2020-06-21T15:55:22
higher_level_8/histogram/jra_jecl1.root                             14562624     2020-06-21T16:01:30
higher_level_8/apply_l1/merged.root                                 2106793905   2020-06-21T15:54:57
higher_level_8/apply_l1/JRA_jecl1.root                              438454374    2020-06-21T15:55:19
higher_level_1/histogram/jra_jecl1.root                             13660459     2020-06-21T16:00:41
higher_level_1/apply_l1/merged.root                                 1464308086   2020-06-21T15:54:48
higher_level_1/apply_l1/JRA_jecl1.root                              304753528    2020-06-21T15:55:03
_yadage/adage/adagesnap.txt                                         601551       2020-06-21T16:20:22
_yadage/adage/workflow.gif                                          3073185      2020-06-21T16:20:22
higher_level_2/histogram/jra_jecl1.root                             14556899     2020-06-21T16:00:41
higher_level_2/apply_l1/merged.root                                 2107781410   2020-06-21T15:54:30
higher_level_2/apply_l1/JRA_jecl1.root                              438667376    2020-06-21T15:54:49
produce_ntuple/list_lumi_noPU_8/lumisections.txt                    1132568      2020-06-21T15:18:03
produce_ntuple/list_lumi_noPU_6/lumisections.txt                    192062       2020-06-21T15:17:14
produce_ntuple/list_lumi_noPU_1/lumisections.txt                    247651       2020-06-21T15:17:27
produce_ntuple/list_lumi_PU_6/lumisections.txt                      516600       2020-06-21T15:17:28
produce_ntuple/list_lumi_PU_9/lumisections.txt                      485352       2020-06-21T15:17:31
produce_ntuple/list_lumi_noPU_3/lumisections.txt                    236901       2020-06-21T15:17:26
produce_ntuple/list_lumi_PU_3/lumisections.txt                      516600       2020-06-21T15:17:20
produce_ntuple/list_lumi_PU_8/lumisections.txt                      516600       2020-06-21T15:17:30
produce_ntuple/list_lumi_noPU_5/lumisections.txt                    199782       2020-06-21T15:17:18
produce_ntuple/list_lumi_PU_1/lumisections.txt                      358593       2020-06-21T15:17:16
produce_ntuple/list_lumi_PU_4/lumisections.txt                      516600       2020-06-21T15:17:20
produce_ntuple/list_lumi_noPU_2/lumisections.txt                    247627       2020-06-21T15:17:30
produce_ntuple/list_lumi_PU_5/lumisections.txt                      516600       2020-06-21T15:17:24
produce_ntuple/list_lumi_noPU_7/lumisections.txt                    1054431      2020-06-21T15:17:59
produce_ntuple/list_lumi_PU_0/lumisections.txt                      150360       2020-06-21T15:17:03
produce_ntuple/list_lumi_noPU_9/lumisections.txt                    985278       2020-06-21T15:18:04
produce_ntuple/list_lumi_noPU_0/lumisections.txt                    536652       2020-06-21T15:17:39
produce_ntuple/list_lumi_noPU_4/lumisections.txt                    199948       2020-06-21T15:17:15
produce_ntuple/list_lumi_PU_7/lumisections.txt                      516600       2020-06-21T15:17:29
produce_ntuple/list_lumi_PU_2/lumisections.txt                      516600       2020-06-21T15:17:25
higher_level_6/histogram/jra_jecl1.root                             14561928     2020-06-21T16:01:30
higher_level_6/apply_l1/merged.root                                 2107029732   2020-06-21T15:54:50
higher_level_6/apply_l1/JRA_jecl1.root                              438540410    2020-06-21T15:55:13
higher_level_5/histogram/jra_jecl1.root                             14557826     2020-06-21T16:01:32
higher_level_5/apply_l1/merged.root                                 2108224407   2020-06-21T15:55:07
higher_level_5/apply_l1/JRA_jecl1.root                              438908790    2020-06-21T15:55:29
higher_level_0/histogram/jra_jecl1.root                             11817021     2020-06-21T16:00:40
higher_level_0/apply_l1/merged.root                                 618956996    2020-06-21T15:54:17
higher_level_0/apply_l1/JRA_jecl1.root                              129166495    2020-06-21T15:54:25
higher_level_3/histogram/jra_jecl1.root                             14570274     2020-06-21T16:00:43
higher_level_3/apply_l1/merged.root                                 2107060079   2020-06-21T15:54:15
higher_level_3/apply_l1/JRA_jecl1.root                              438483291    2020-06-21T15:54:36
